"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AC109466.12",3.14644059072248e-139,0.330803414493068,0.967,0.927,6.29288118144495e-136,"4","AC109466.1"
"LINC023061",2.96762098447046e-131,0.55432691569199,0.889,0.84,5.93524196894092e-128,"4","LINC02306"
"PIEZO21",5.19558311555963e-131,0.296695483228412,0.861,0.774,1.03911662311193e-127,"4","PIEZO2"
"DLEU1",8.99267828546514e-125,0.374022353961744,0.924,0.889,1.79853565709303e-121,"4","DLEU1"
"FGF131",3.81256647663385e-119,0.373895183616368,0.995,0.983,7.62513295326771e-116,"4","FGF13"
"CDH41",1.35319037875351e-118,0.336810498767773,0.991,0.955,2.70638075750702e-115,"4","CDH4"
"MEGF101",3.1309199206091e-117,0.318913363758259,0.955,0.917,6.26183984121821e-114,"4","MEGF10"
"PDE1A2",8.67553794462685e-117,0.316254139410189,0.999,0.989,1.73510758892537e-113,"4","PDE1A"
"BCL22",2.49295015972954e-113,0.305438891170637,0.942,0.849,4.98590031945909e-110,"4","BCL2"
"BMPR1B2",3.13777172914517e-112,0.270506376460586,0.977,0.913,6.27554345829034e-109,"4","BMPR1B"
"LRIG12",4.43378947922466e-108,0.30544552043839,0.987,0.967,8.86757895844933e-105,"4","LRIG1"
"HIST1H1B1",2.26853073198772e-106,0.338298367118519,0.739,0.675,4.53706146397544e-103,"4","HIST1H1B"
"CDON1",3.49152813831449e-106,0.315990687518343,0.981,0.944,6.98305627662897e-103,"4","CDON"
"TSHZ1",2.05053458489875e-105,0.253800393401388,0.867,0.858,4.1010691697975e-102,"4","TSHZ1"
"CCDC148",1.98228325123032e-104,0.273695046568342,0.736,0.614,3.96456650246065e-101,"4","CCDC148"
"HIST1H1C1",3.659730522325e-97,0.259658531976689,0.831,0.767,7.31946104465e-94,"4","HIST1H1C"
"AC098829.11",1.62681533757362e-95,0.254469760769642,0.876,0.813,3.25363067514723e-92,"4","AC098829.1"
"WWOX1",4.55703119577153e-91,0.293834528336114,0.994,0.954,9.11406239154307e-88,"4","WWOX"
"HELLPAR",1.55682030461104e-87,0.397425613561121,0.639,0.594,3.11364060922208e-84,"4","HELLPAR"
"PAX6",3.00729122910793e-85,0.269241635956669,0.864,0.807,6.01458245821586e-82,"4","PAX6"
"MECOM2",2.79350221410552e-75,0.35380525088276,0.86,0.8,5.58700442821105e-72,"4","MECOM"
"EFNA5",3.79754072952067e-67,0.277266800190439,0.983,0.959,7.59508145904133e-64,"4","EFNA5"
"DCC1",0,2.23089006138299,0.998,0.965,0,"5","DCC"
"MIAT1",0,2.06617005622286,0.996,0.869,0,"5","MIAT"
"EYA2",0,1.94433908514756,0.921,0.693,0,"5","EYA2"
"ST181",0,1.8786116360228,0.885,0.605,0,"5","ST18"
"KALRN1",0,1.81706603962889,0.998,0.946,0,"5","KALRN"
"NCKAP5",0,1.80728348595883,0.998,0.978,0,"5","NCKAP5"
"PRMT81",0,1.77423278393502,0.956,0.743,0,"5","PRMT8"
"NFASC1",0,1.73981311900542,0.968,0.659,0,"5","NFASC"
"CBFA2T21",0,1.72291347220512,0.977,0.853,0,"5","CBFA2T2"
"ELAVL21",0,1.60931850466158,0.986,0.767,0,"5","ELAVL2"
"EBF21",0,1.59955208152631,0.853,0.612,0,"5","EBF2"
"DLL1",0,1.59430222092253,0.901,0.611,0,"5","DLL1"
"SRRM41",0,1.55965175778584,0.977,0.725,0,"5","SRRM4"
"EBF31",0,1.41566438287743,0.936,0.624,0,"5","EBF3"
"NIN",0,1.40753319934495,0.984,0.912,0,"5","NIN"
"AL445623.21",0,1.35626741298768,0.962,0.702,0,"5","AL445623.2"
"NEUROD4",0,1.33771802377097,0.937,0.714,0,"5","NEUROD4"
"SPSB4",0,1.33442737107224,0.988,0.927,0,"5","SPSB4"
"DGKB1",0,1.33048395204356,0.898,0.745,0,"5","DGKB"
"ONECUT11",0,1.32986673301421,0.928,0.712,0,"5","ONECUT1"
"TMEM132B1",0,1.30331787265332,0.929,0.804,0,"5","TMEM132B"
"EBF11",0,1.29109261791161,0.977,0.858,0,"5","EBF1"
"PLXNA2",0,1.25540889857251,0.974,0.942,0,"5","PLXNA2"
"CLVS1",0,1.19951365411989,0.951,0.871,0,"5","CLVS1"
"PPP1R14C",0,1.19318974465668,0.798,0.513,0,"5","PPP1R14C"
"ATP8A11",0,1.16568243537337,0.929,0.76,0,"5","ATP8A1"
"MAML31",0,1.15727226792335,0.992,0.958,0,"5","MAML3"
"TRMT9B1",0,1.15191983807818,0.913,0.751,0,"5","TRMT9B"
"ROBO11",0,1.14092604864042,0.996,0.95,0,"5","ROBO1"
"AKAP2",0,1.12273342373225,0.924,0.829,0,"5","AKAP2"
"ELAVL41",0,1.11412272536528,0.842,0.532,0,"5","ELAVL4"
"TFAP2B1",0,1.09131575072721,0.939,0.717,0,"5","TFAP2B"
"CRB1",0,1.06721734542385,0.875,0.639,0,"5","CRB1"
"DCX1",0,1.0412417773905,0.931,0.612,0,"5","DCX"
"SUSD6",0,1.02863949219617,0.897,0.694,0,"5","SUSD6"
"NCAM11",0,1.02587273317186,0.975,0.902,0,"5","NCAM1"
"CRABP11",0,0.998992953206444,0.894,0.794,0,"5","CRABP1"
"LZTS11",0,0.976215515229624,0.841,0.547,0,"5","LZTS1"
"MAP61",0,0.974338364635688,0.941,0.708,0,"5","MAP6"
"RASGEF1B1",0,0.937827922176319,0.893,0.627,0,"5","RASGEF1B"
"NGFR",0,0.905956931557431,0.955,0.741,0,"5","NGFR"
"NOVA11",0,0.901062637921145,0.969,0.864,0,"5","NOVA1"
"AC022639.11",0,0.872529925444894,0.997,0.985,0,"5","AC022639.1"
"LINC019331",0,0.870322771723897,0.906,0.616,0,"5","LINC01933"
"IGFBP5",0,0.852249747714356,0.897,0.598,0,"5","IGFBP5"
"KLHL241",0,0.845019753519487,0.913,0.729,0,"5","KLHL24"
"PCSK21",0,0.842580825961458,0.796,0.529,0,"5","PCSK2"
"SYT11",0,0.815396269860182,0.989,0.963,0,"5","SYT1"
"NHLH11",0,0.813823128949027,0.889,0.584,0,"5","NHLH1"
"RGS16",0,0.809249133733026,0.833,0.639,0,"5","RGS16"
"AC007846.2",0,0.785225171473239,0.903,0.726,0,"5","AC007846.2"
"PARM1",0,0.77721777877897,0.885,0.518,0,"5","PARM1"
"DLL3",0,0.748091893505966,0.802,0.514,0,"5","DLL3"
"HOXD31",0,0.741441556487266,0.968,0.885,0,"5","HOXD3"
"HOXB3",0,0.688793912359152,0.969,0.906,0,"5","HOXB3"
"MDGA11",0,0.676638915727664,0.848,0.62,0,"5","MDGA1"
"HS3ST51",0,0.64226830027041,0.874,0.584,0,"5","HS3ST5"
"PHLDA11",0,0.63868252665651,0.83,0.651,0,"5","PHLDA1"
"VXN",0,0.637148323975816,0.753,0.516,0,"5","VXN"
"SSTR2",0,0.548617728925191,0.847,0.513,0,"5","SSTR2"
"HOXB9",0,0.526595159011146,0.959,0.899,0,"5","HOXB9"
"P2RX31",0,0.516529246161829,0.899,0.668,0,"5","P2RX3"
"UBE2QL11",0,0.510790490050296,0.802,0.604,0,"5","UBE2QL1"
"DRD21",0,0.509743355097958,0.877,0.612,0,"5","DRD2"
"CELF31",0,0.492782923017064,0.84,0.635,0,"5","CELF3"
"RGS8",0,0.484015716161442,0.882,0.567,0,"5","RGS8"
"CHRNB4",0,0.476125554932945,0.799,0.515,0,"5","CHRNB4"
"HOXA3",0,0.466528435178113,0.957,0.895,0,"5","HOXA3"
"MYBPC1",0,0.419932631496235,0.915,0.725,0,"5","MYBPC1"
"ROR2",0,0.404655855294567,0.851,0.541,0,"5","ROR2"
"ZBTB7C",0,0.399842631040333,0.884,0.63,0,"5","ZBTB7C"
"ADAMTS5",0,0.37309907254523,0.905,0.592,0,"5","ADAMTS5"
"ENPEP",0,0.368209314752916,0.942,0.853,0,"5","ENPEP"
"TFAP2A1",0,0.334716653110753,0.851,0.58,0,"5","TFAP2A"
"PPP1R16B",0,0.28841949281417,0.822,0.618,0,"5","PPP1R16B"
"LDB3",0,0.286997092359081,0.775,0.448,0,"5","LDB3"
"PROX11",7.19484547482183e-302,0.832810190922313,0.878,0.729,1.43896909496437e-298,"5","PROX1"
"CACNA1B1",2.88701056383438e-300,0.836928769996146,0.946,0.817,5.77402112766875e-297,"5","CACNA1B"
"KCNJ6",1.88223892498328e-293,0.414456924129797,0.861,0.752,3.76447784996657e-290,"5","KCNJ6"
"PAPLN",8.36020348188542e-292,0.293813894496352,0.701,0.417,1.67204069637708e-288,"5","PAPLN"
"RBFOX31",8.65731462080432e-290,0.532848945341873,0.861,0.614,1.73146292416086e-286,"5","RBFOX3"
"MAP21",1.56522103689955e-288,0.671237115466337,0.998,0.982,3.1304420737991e-285,"5","MAP2"
"PCDH171",2.30650788138633e-287,0.911049368901738,0.927,0.858,4.61301576277266e-284,"5","PCDH17"
"ANK21",4.57987905115601e-284,0.999196787464304,0.985,0.962,9.15975810231202e-281,"5","ANK2"
"SYNDIG11",1.46255962705972e-283,1.0374786039653,0.802,0.576,2.92511925411944e-280,"5","SYNDIG1"
"CPLX21",2.93816531494877e-283,0.826561766984017,0.73,0.432,5.87633062989754e-280,"5","CPLX2"
"LINC005991",1.3424479023366e-276,0.74917103911162,0.766,0.502,2.6848958046732e-273,"5","LINC00599"
"GSE11",2.45225348595142e-276,0.858039563676775,0.982,0.944,4.90450697190284e-273,"5","GSE1"
"KIRREL31",1.03152430900743e-271,1.31888218432011,0.847,0.68,2.06304861801485e-268,"5","KIRREL3"
"PDE2A1",4.7350357161743e-269,0.323511574591405,0.779,0.48,9.4700714323486e-266,"5","PDE2A"
"SVIL",1.28234373527666e-268,0.775394584861789,0.951,0.875,2.56468747055332e-265,"5","SVIL"
"MYO10",3.35339887943241e-266,1.02943425005896,0.938,0.845,6.70679775886481e-263,"5","MYO10"
"RAPGEF51",1.20829756011257e-252,0.316539365419673,0.921,0.747,2.41659512022514e-249,"5","RAPGEF5"
"FGF141",1.0115590721118e-246,0.940481295938028,0.949,0.863,2.0231181442236e-243,"5","FGF14"
"PELI21",1.0832543287535e-245,0.937792812801784,0.93,0.796,2.166508657507e-242,"5","PELI2"
"CHRNA3",9.64375615463713e-245,0.278413189298171,0.769,0.628,1.92875123092743e-241,"5","CHRNA3"
"GFRA11",1.62646366744332e-238,0.911981905495813,0.883,0.778,3.25292733488664e-235,"5","GFRA1"
"FRMD51",4.40368223726664e-237,1.00459238623175,0.955,0.853,8.80736447453327e-234,"5","FRMD5"
"FNDC51",2.7745325753999e-232,0.461300711457834,0.755,0.563,5.54906515079979e-229,"5","FNDC5"
"CNTN21",1.33442707630971e-231,0.355259745417181,0.778,0.552,2.66885415261943e-228,"5","CNTN2"
"SYT2",1.5142012843446e-228,0.685174053872803,0.779,0.609,3.02840256868919e-225,"5","SYT2"
"FMN21",4.24827530674787e-228,0.766292758629263,0.942,0.905,8.49655061349574e-225,"5","FMN2"
"AL354809.1",4.60323689082316e-219,0.323268923403278,0.71,0.455,9.20647378164633e-216,"5","AL354809.1"
"SNAP251",2.10486459495794e-214,0.41927079635617,0.91,0.771,4.20972918991588e-211,"5","SNAP25"
"AC087564.1",8.62123443031181e-214,0.578159776601846,0.852,0.676,1.72424688606236e-210,"5","AC087564.1"
"KCNMA11",2.43044577129553e-213,1.12504093498001,0.799,0.593,4.86089154259106e-210,"5","KCNMA1"
"AP002444.1",1.05343400027492e-212,0.719628082190557,0.693,0.516,2.10686800054984e-209,"5","AP002444.1"
"VSX1",4.15639787113343e-212,0.427235526335509,0.648,0.408,8.31279574226685e-209,"5","VSX1"
"AL391117.1",2.04338945959842e-211,0.287994993104344,0.731,0.522,4.08677891919683e-208,"5","AL391117.1"
"ENOX21",6.56003775869508e-204,0.810374847097128,0.89,0.683,1.31200755173902e-200,"5","ENOX2"
"GALNT181",2.48746391360586e-202,1.06771086168309,0.863,0.697,4.97492782721172e-199,"5","GALNT18"
"ADAM121",7.27044121981437e-198,0.544518780040205,0.76,0.584,1.45408824396287e-194,"5","ADAM12"
"AFAP11",1.08938964379358e-197,0.767588334995108,0.87,0.772,2.17877928758716e-194,"5","AFAP1"
"CPEB41",8.865933184015e-197,0.69508635417784,0.807,0.641,1.773186636803e-193,"5","CPEB4"
"GREB1L1",2.3196408970624e-195,0.545374118188108,0.994,0.972,4.63928179412479e-192,"5","GREB1L"
"RAB301",4.65581823910877e-194,0.627581214584338,0.907,0.802,9.31163647821753e-191,"5","RAB30"
"PHLDB2",5.85596957257205e-192,0.691060003153909,0.928,0.804,1.17119391451441e-188,"5","PHLDB2"
"RYR31",7.12723601027901e-192,0.272534007963807,0.869,0.717,1.4254472020558e-188,"5","RYR3"
"SRRM31",3.33534948223092e-190,0.418737544069356,0.774,0.56,6.67069896446183e-187,"5","SRRM3"
"NALCN-AS1",3.25123600742172e-189,0.268436107316432,0.7,0.549,6.50247201484343e-186,"5","NALCN-AS1"
"ABCA11",7.77906958094478e-189,0.798231953805717,0.79,0.597,1.55581391618896e-185,"5","ABCA1"
"RGS71",8.62897931095538e-188,0.67549986531325,0.793,0.56,1.72579586219108e-184,"5","RGS7"
"SLC6A15",1.85562770870899e-180,0.330790508898474,0.773,0.556,3.71125541741799e-177,"5","SLC6A15"
"NRP11",1.88606999512066e-179,0.568884083603108,0.783,0.539,3.77213999024132e-176,"5","NRP1"
"KCNMB2",1.64149639934255e-178,0.427337429726976,0.729,0.525,3.2829927986851e-175,"5","KCNMB2"
"MEIS21",1.1799117246542e-177,0.733504429962365,0.965,0.931,2.3598234493084e-174,"5","MEIS2"
"EPB41L4A1",1.34002783788925e-177,0.784411050012188,0.935,0.856,2.68005567577851e-174,"5","EPB41L4A"
"PAK31",5.25831514953306e-177,0.642959857502369,0.957,0.914,1.05166302990661e-173,"5","PAK3"
"PTPRD1",9.76340202206332e-177,0.426144288143093,0.999,0.995,1.95268040441266e-173,"5","PTPRD"
"DISP31",3.43240548676462e-175,0.499758376739226,0.8,0.562,6.86481097352923e-172,"5","DISP3"
"SLC22A151",1.43132018482385e-174,0.493505710617017,0.777,0.597,2.8626403696477e-171,"5","SLC22A15"
"SLC44A3",3.60225840278655e-174,0.447338256463101,0.704,0.624,7.2045168055731e-171,"5","SLC44A3"
"AC009271.1",2.83877219655381e-173,0.25205929908143,0.815,0.675,5.67754439310762e-170,"5","AC009271.1"
"SEMA6A1",5.16737215470508e-173,0.852978750509424,0.912,0.793,1.03347443094102e-169,"5","SEMA6A"
"ADAMTS19",2.66234936006585e-170,0.644240540929803,0.878,0.793,5.3246987201317e-167,"5","ADAMTS19"
"MTMR71",1.65018697605211e-166,0.308533433969416,0.894,0.724,3.30037395210421e-163,"5","MTMR7"
"ELAVL31",3.83978653325976e-165,0.724330643062037,0.769,0.602,7.67957306651951e-162,"5","ELAVL3"
"ITGA9",5.89122070328367e-165,0.31093592660771,0.762,0.548,1.17824414065673e-161,"5","ITGA9"
"NDNF1",1.97548997602288e-164,0.539359667875491,0.925,0.847,3.95097995204575e-161,"5","NDNF"
"BBOX1-AS1",5.68403421086422e-164,0.26943385495432,0.818,0.717,1.13680684217284e-160,"5","BBOX1-AS1"
"AP003049.2",2.81215234279634e-160,1.56356226163868,0.659,0.472,5.62430468559268e-157,"5","AP003049.2"
"ONECUT21",1.03498096971954e-156,0.611047329372846,0.763,0.615,2.06996193943908e-153,"5","ONECUT2"
"TNFRSF19",3.77970756778279e-154,0.511432949563177,0.848,0.71,7.55941513556559e-151,"5","TNFRSF19"
"SNCAIP",2.47268776096617e-150,0.64020082157363,0.838,0.679,4.94537552193234e-147,"5","SNCAIP"
"SLC12A2",6.43520599542603e-148,0.7542344220507,0.885,0.707,1.28704119908521e-144,"5","SLC12A2"
"MYT11",1.50135643711281e-145,0.463513423026933,0.764,0.587,3.00271287422562e-142,"5","MYT1"
"CRYBG31",2.13333363571272e-142,0.726533390427011,0.817,0.721,4.26666727142545e-139,"5","CRYBG3"
"MIR4713HG",1.3535728892339e-139,0.453752428279998,0.885,0.82,2.70714577846779e-136,"5","MIR4713HG"
"SEMA6D1",2.21392816949586e-135,0.30963013705241,0.904,0.733,4.42785633899172e-132,"5","SEMA6D"
"SMOC11",4.14000006784973e-135,1.27625485074862,0.955,0.888,8.28000013569947e-132,"5","SMOC1"
"SERINC51",1.5614310369981e-133,0.469031173002671,0.816,0.655,3.1228620739962e-130,"5","SERINC5"
"PDZD21",3.06980025782071e-133,0.355993906707131,0.799,0.637,6.13960051564141e-130,"5","PDZD2"
"MYBL1",3.64094074441815e-133,0.583343749173037,0.722,0.583,7.2818814888363e-130,"5","MYBL1"
"MYO161",3.05006800091389e-127,0.451966253217198,0.861,0.678,6.10013600182779e-124,"5","MYO16"
"SYN31",6.51307414888856e-125,0.348891558145892,0.814,0.699,1.30261482977771e-121,"5","SYN3"
"CCND21",2.16514665286288e-124,0.582969154614359,0.936,0.895,4.33029330572575e-121,"5","CCND2"
"PLEKHA61",1.00375799836997e-119,0.559680216979517,0.867,0.76,2.00751599673995e-116,"5","PLEKHA6"
"AC007563.2",3.7125836443726e-119,0.369232020170078,0.694,0.519,7.42516728874519e-116,"5","AC007563.2"
"MTCL1",4.19139505431626e-118,0.532301504636114,0.854,0.789,8.38279010863253e-115,"5","MTCL1"
"AGBL1",1.14032174872867e-116,0.286247162310472,0.756,0.709,2.28064349745734e-113,"5","AGBL1"
"HDAC9",5.24656543920886e-112,0.529465710248625,0.959,0.931,1.04931308784177e-108,"5","HDAC9"
"H1F0",3.33395178032952e-111,0.341669780966969,0.83,0.655,6.66790356065903e-108,"5","H1F0"
"ADARB21",2.96706799070461e-110,0.519116591082751,0.943,0.864,5.93413598140922e-107,"5","ADARB2"
"ROBO21",8.27755463625407e-110,0.800283662821848,0.952,0.925,1.65551092725081e-106,"5","ROBO2"
"NUAK11",6.21332230823326e-109,0.533259764276443,0.893,0.745,1.24266446164665e-105,"5","NUAK1"
"NRG11",1.45068931280155e-103,0.468322494631677,0.981,0.951,2.9013786256031e-100,"5","NRG1"
"POU2F21",1.65432999339004e-103,0.435581685887754,0.719,0.583,3.30865998678008e-100,"5","POU2F2"
"DISC1FP11",1.73081971279433e-98,0.312539860723814,0.798,0.647,3.46163942558865e-95,"5","DISC1FP1"
"ELL2",1.78865822405143e-98,0.47196492411819,0.86,0.778,3.57731644810286e-95,"5","ELL2"
"CGNL1",4.01110047007618e-98,0.439567347044308,0.717,0.61,8.02220094015235e-95,"5","CGNL1"
"CLSTN21",3.26085625130108e-97,0.90853387679109,0.729,0.626,6.52171250260216e-94,"5","CLSTN2"
"KLF71",9.10433937106392e-97,0.629424864533196,0.795,0.729,1.82086787421278e-93,"5","KLF7"
"CBLB1",1.82453874736318e-96,0.394775203670909,0.993,0.981,3.64907749472635e-93,"5","CBLB"
"KCNH71",4.02086263893068e-95,0.528014074026481,0.803,0.702,8.04172527786137e-92,"5","KCNH7"
"STMN21",1.05558930852134e-93,0.513107464977176,0.72,0.609,2.11117861704269e-90,"5","STMN2"
"LINC00907",3.28751892320816e-92,0.481627262192678,0.817,0.713,6.57503784641632e-89,"5","LINC00907"
"LHX1-DT1",2.47608738999362e-89,0.363770767525774,0.628,0.491,4.95217477998725e-86,"5","LHX1-DT"
"FGF132",5.89423571969195e-87,0.554437591514648,0.994,0.983,1.17884714393839e-83,"5","FGF13"
"PGM2L11",9.08376724621127e-86,0.340700692105196,0.802,0.662,1.81675344924225e-82,"5","PGM2L1"
"TPD521",2.21713195458493e-85,0.413021731089669,0.863,0.804,4.43426390916986e-82,"5","TPD52"
"CTNNA3",3.44284961159405e-85,0.386236250210779,0.87,0.728,6.8856992231881e-82,"5","CTNNA3"
"AC104041.11",5.06595983055771e-85,0.436069934600035,0.957,0.913,1.01319196611154e-81,"5","AC104041.1"
"ADAMTS17",5.42982163123711e-85,0.302204234425888,0.647,0.557,1.08596432624742e-81,"5","ADAMTS17"
"SLC24A31",7.74735372113248e-80,0.31831376922886,0.653,0.446,1.5494707442265e-76,"5","SLC24A3"
"GABRB31",2.96492448770976e-79,0.520897702418292,0.77,0.653,5.92984897541951e-76,"5","GABRB3"
"FOXP2",1.15361017799747e-78,0.304907185045549,0.745,0.597,2.30722035599495e-75,"5","FOXP2"
"GPR137C1",1.76837520806153e-74,0.36566924920705,0.907,0.825,3.53675041612306e-71,"5","GPR137C"
"SNTG11",1.75306795961208e-73,0.641297176954501,0.664,0.55,3.50613591922416e-70,"5","SNTG1"
"XKR71",2.85646534252752e-72,0.310893717429539,0.6,0.396,5.71293068505504e-69,"5","XKR7"
"SV2C1",4.33084435061054e-71,0.261768116326446,0.657,0.505,8.66168870122109e-68,"5","SV2C"
"GREM21",1.12698915278532e-70,0.448999561831369,0.644,0.506,2.25397830557064e-67,"5","GREM2"
"AC011287.11",1.40319221257645e-70,0.692500035366659,0.895,0.875,2.8063844251529e-67,"5","AC011287.1"
"ZMAT4",1.10130068843899e-67,0.489737971318097,0.884,0.784,2.20260137687799e-64,"5","ZMAT4"
"CDH7",3.78965296253057e-65,0.318167710104795,0.712,0.661,7.57930592506113e-62,"5","CDH7"
"GRK51",4.83982315054955e-64,0.254020230063502,0.823,0.647,9.6796463010991e-61,"5","GRK5"
"CREB51",1.202527938753e-63,0.327958477520175,0.876,0.731,2.405055877506e-60,"5","CREB5"
"AL390726.61",4.29405705985461e-63,0.405043352521511,0.616,0.541,8.58811411970921e-60,"5","AL390726.6"
"RNF2201",4.08075183710526e-59,0.347163980874774,0.837,0.747,8.16150367421052e-56,"5","RNF220"
"SVOP1",1.03812149979511e-57,0.25443416949341,0.639,0.62,2.07624299959023e-54,"5","SVOP"
"NAV11",5.19617712024499e-57,0.410582774893436,0.975,0.971,1.039235424049e-53,"5","NAV1"
"ACSF2",1.14280694675086e-56,0.494339559681595,0.689,0.697,2.28561389350173e-53,"5","ACSF2"
"VLDLR-AS11",1.21097553124734e-55,0.490424561686644,0.675,0.573,2.42195106249468e-52,"5","VLDLR-AS1"
"MAP3K131",5.04728320715727e-54,0.277539651486944,0.886,0.774,1.00945664143145e-50,"5","MAP3K13"
"DENND1B1",7.38797044397528e-54,0.392590736033318,0.734,0.63,1.47759408879506e-50,"5","DENND1B"
"HHIP",4.17230310268231e-52,0.303532171666106,0.772,0.716,8.34460620536462e-49,"5","HHIP"
"ST6GALNAC5",1.92789544890447e-51,0.406638596226984,0.908,0.778,3.85579089780895e-48,"5","ST6GALNAC5"
"ZNF385D",9.17782247476643e-51,0.516851798570826,0.89,0.83,1.83556449495329e-47,"5","ZNF385D"
"ZEB1-AS1",1.1891806684683e-50,0.314402804681489,0.584,0.4,2.3783613369366e-47,"5","ZEB1-AS1"
"PCDH19",1.36855482693758e-49,0.385276794303303,0.777,0.738,2.73710965387517e-46,"5","PCDH19"
"SLCO5A11",1.33125977958692e-48,0.377657915673285,0.747,0.675,2.66251955917385e-45,"5","SLCO5A1"
"RGMB1",1.49890128459659e-47,0.319306031863181,0.821,0.769,2.99780256919318e-44,"5","RGMB"
"AC008415.1",4.19904244207155e-45,0.323342526007466,0.851,0.79,8.3980848841431e-42,"5","AC008415.1"
"AC110023.1",7.45067811378523e-45,0.448437493382766,0.949,0.911,1.49013562275705e-41,"5","AC110023.1"
"KCNH81",4.00442729822775e-41,0.271246730291385,0.902,0.894,8.0088545964555e-38,"5","KCNH8"
"THRB",1.22089707776514e-40,0.294943114553235,0.701,0.721,2.44179415553028e-37,"5","THRB"
"HS3ST3A11",1.83837455319969e-40,0.430180176174101,0.862,0.793,3.67674910639938e-37,"5","HS3ST3A1"
"MIR137HG1",6.20355945057145e-40,0.374879625278605,0.658,0.581,1.24071189011429e-36,"5","MIR137HG"
"PRSS23",1.43476045169951e-38,0.305426642026782,0.728,0.656,2.86952090339903e-35,"5","PRSS23"
"RAP1GAP21",4.96201971697643e-38,0.333485406750875,0.605,0.481,9.92403943395285e-35,"5","RAP1GAP2"
"JAG1",9.5057510871674e-38,1.1139849857572,0.821,0.773,1.90115021743348e-34,"5","JAG1"
"DPYD1",2.24958747975279e-37,0.36977225201555,0.729,0.682,4.49917495950559e-34,"5","DPYD"
"FAM155A1",3.54398593577434e-37,0.462602018786221,0.844,0.798,7.08797187154868e-34,"5","FAM155A"
"RUNX1T11",1.31613257701517e-36,0.267674961261702,0.698,0.622,2.63226515403034e-33,"5","RUNX1T1"
"HDAC2-AS21",1.61495381055634e-35,0.341708386323378,0.698,0.639,3.22990762111268e-32,"5","HDAC2-AS2"
"PAX32",2.63477047017423e-35,0.53166974098018,0.978,0.97,5.26954094034846e-32,"5","PAX3"
"FOXN41",2.63686485600915e-34,0.264332174588651,0.723,0.628,5.2737297120183e-31,"5","FOXN4"
"PCBP31",9.74959055609635e-34,0.283208443009382,0.811,0.722,1.94991811121927e-30,"5","PCBP3"
"CADM11",1.58684599410577e-32,0.396187208416517,0.95,0.939,3.17369198821154e-29,"5","CADM1"
"GRIA31",3.53848229068974e-32,0.254662232076882,0.651,0.531,7.07696458137948e-29,"5","GRIA3"
"CCDC144NL-AS1",2.93293431894327e-31,0.317777503793295,0.866,0.82,5.86586863788655e-28,"5","CCDC144NL-AS1"
"DOCK41",6.65321180460426e-31,0.327417989704063,0.977,0.961,1.33064236092085e-27,"5","DOCK4"
"CACNA1A1",1.04399829843276e-30,0.354231409583279,0.729,0.645,2.08799659686552e-27,"5","CACNA1A"
"ABTB21",3.4899029675615e-30,0.311646046904051,0.625,0.522,6.97980593512301e-27,"5","ABTB2"
"PTPRG1",5.40403881645394e-29,0.258505706348299,0.952,0.925,1.08080776329079e-25,"5","PTPRG"
"EYS",2.15581600891742e-28,0.316721286582721,0.682,0.672,4.31163201783485e-25,"5","EYS"
"TTN",1.38535429477558e-25,0.359823584072995,0.584,0.534,2.77070858955116e-22,"5","TTN"
"NLGN12",7.45654153470396e-25,0.257483459455977,0.967,0.954,1.49130830694079e-21,"5","NLGN1"
"AC098829.12",4.35996914420054e-24,0.25651123332781,0.841,0.818,8.71993828840108e-21,"5","AC098829.1"
"PTCHD4",1.02837663459634e-23,0.336399380969889,0.985,0.972,2.05675326919268e-20,"5","PTCHD4"
"NEUROD1",2.7458386660521e-23,0.373351503347686,0.529,0.458,5.49167733210421e-20,"5","NEUROD1"
"AC021504.11",1.52494359493801e-22,0.286125480268868,0.722,0.632,3.04988718987602e-19,"5","AC021504.1"
